683,0.0205092,0.00130655,0
684,0.0190735,0.00121078,0
685,0.0177201,0.00112128,0
686,0.0164451,0.00103766,0
687,0.015251,0.000959892,0
688,0.0141404,0.000887951,0
689,0.0131137,0.000821729,0
690,0.0121701,0.000761051,0
691,0.0113063,0.000705623,0
692,0.0105131,0.000654874,0
693,0.00978127,0.00060824,0
694,0.009103,0.00056524,0
695,0.0084717,0.000525457,0
696,0.00788227,0.00048855,0
697,0.00733213,0.000454277,0
698,0.00681928,0.000422436,0
699,0.00634173,0.000392839,0
700,0.00589749,0.000365317,0
701,0.00548444,0.00033971,0
702,0.00509978,0.000315856,0
703,0.00474086,0.000293607,0
704,0.00440538,0.000272834,0
705,0.00409129,0.000253417,0
706,0.00379703,0.000235265,0
707,0.00352187,0.000218331,0
708,0.0032652,0.000202574,0
709,0.00302632,0.000187948,0
710,0.00280447,0.000174402,0
711,0.00259882,0.000161878,0
712,0.00240849,0.000150305,0
713,0.00223259,0.000139612,0
714,0.00207024,0.000129734,0
715,0.00192058,0.000120608,0
716,0.00178269,0.000112176,0
717,0.0016554,0.000104373,0
718,0.00153762,9.71383E-05,0
719,0.00142839,9.04202E-05,0
720,0.00132687,8.41716E-05,0
721,0.00123238,7.83538E-05,0
722,0.00114456,7.29425E-05,0
723,0.00106308,6.79164E-05,0
724,0.000987592,6.32542E-05,0
725,0.000917777,5.89349E-05,0
726,0.000853264,0.000054936,0
727,0.000793589,5.12291E-05,0
728,0.000738306,4.77872E-05,0
729,0.000687018,4.45862E-05,0
730,0.000639373,4.16049E-05,0
731,0.000595057,3.88245E-05,0
732,0.000553797,3.62302E-05,0
733,0.00051535,3.38086E-05,0
734,0.000479496,3.15474E-05,0
735,0.000446035,2.94354E-05,0
736,0.000414809,2.74634E-05,0
737,0.000385749,2.56268E-05,0
738,0.000358792,2.39217E-05,0
739,0.000333861,2.23432E-05,0
740,0.000310869,0.000020886,0
741,0.000289699,1.95424E-05,0
742,0.000270145,0.000018299,0
743,0.000252007,1.71423E-05,0
744,0.000235117,1.60611E-05,0
745,0.000219329,1.50458E-05,0
746,0.000204535,1.40893E-05,0
747,0.000190692,1.31899E-05,0
748,0.000177771,1.23462E-05,0
749,0.000165736,1.15569E-05,0
750,0.000154549,0.00001082,0
751,0.000144167,1.01334E-05,0
752,0.000134528,9.49367E-06,0
753,0.000125574,8.89736E-06,0
754,0.000117251,8.34135E-06,0
755,0.000109508,7.82271E-06,0
756,0.0001023,7.33865E-06,0
757,9.55828E-05,6.88612E-06,0
758,8.93161E-05,6.46228E-06,0
759,8.34631E-05,6.06462E-06,0
760,7.79912E-05,5.69093E-06,0
761,0.000072873,5.33942E-06,0
762,6.80921E-05,5.00929E-06,0
763,6.36342E-05,4.69984E-06,0
764,5.94841E-05,4.41034E-06,0
765,5.56264E-05,0.00000414,0
766,0.000052043,3.88772E-06,0
767,4.87063E-05,3.65186E-06,0
768,0.00004559,3.4307E-06,0
769,0.000042671,3.22278E-06,0
770,3.99295E-05,3.02683E-06,0
771,3.73509E-05,2.84192E-06,0
772,3.49326E-05,0.000002668,0
773,0.000032673,2.50491E-06,0
774,0.000030569,2.35267E-06,0
775,2.86163E-05,0.000002211,0
776,2.68077E-05,2.07946E-06,0
777,2.51286E-05,0.000001957,0
778,2.35645E-05,1.84258E-06,0
779,2.21026E-05,1.73528E-06,0
780,2.07321E-05,1.63433E-06,0
781,1.94444E-05,1.5391E-06,0
782,1.82351E-05,1.44932E-06,0
783,1.71008E-05,1.36478E-06,0
784,0.000016038,1.28526E-06,0
785,1.50432E-05,1.21054E-06,0
786,1.41127E-05,1.14038E-06,0
787,0.000013242,1.07446E-06,0
788,1.24263E-05,1.01247E-06,0
789,1.16618E-05,9.5413E-07,0
790,1.09446E-05,8.9917E-07,0
791,1.02716E-05,8.47379E-07,0
792,9.64036E-06,7.98635E-07,0
793,0.000009049,7.52832E-07,0
794,8.49535E-06,7.09857E-07,0
795,7.9775E-06,6.69594E-07,0
796,7.49341E-06,6.31907E-07,0
797,7.04079E-06,5.96604E-07,0
798,6.61744E-06,5.63495E-07,0
799,6.22133E-06,5.32408E-07,0
800,5.85057E-06,5.03187E-07,0
801,5.50333E-06,4.75686E-07,0
802,5.17756E-06,4.49753E-07,0
803,4.87135E-06,4.25249E-07,0
804,0.000004583,4.0205E-07,0
805,0.000004311,0.00000038,0
806,4.05422E-06,3.59156E-07,0
807,3.81213E-06,3.39356E-07,0
808,3.58438E-06,3.20633E-07,0
809,3.37053E-06,0.000000303,0
810,3.17009E-06,2.86329E-07,0
811,2.98248E-06,2.70687E-07,0
812,2.80691E-06,0.000000256,0
813,2.64257E-06,2.42147E-07,0
814,2.48873E-06,2.2913E-07,0
815,2.34468E-06,2.16878E-07,0
816,2.20974E-06,2.05338E-07,0
817,2.08315E-06,1.94449E-07,0
818,1.96419E-06,1.84155E-07,0
819,1.85222E-06,1.74407E-07,0
820,1.74666E-06,1.65158E-07,0
821,1.64705E-06,1.56373E-07,0
822,1.55307E-06,0.000000148,0
823,1.46448E-06,1.40117E-07,0
824,0.000001381,1.32615E-07,0
825,1.30241E-06,1.25508E-07,0
826,1.22844E-06,1.18781E-07,0
827,1.15888E-06,1.12416E-07,0
828,1.09348E-06,1.06398E-07,0
829,0.000001032,1.00711E-07,0
830,9.74306E-07,9.53411E-08,0
